ccm,scm,usm,coords
1,8,42,"[[615, 145], [614, 128], [628, 128], [628, 146]]"
1,8,43,"[[595, 145], [594, 128], [608, 128], [608, 146]]"
1,8,44,"[[583, 145], [582, 128], [596, 128], [596, 146]]"
1,8,45,"[[570, 145], [569, 128], [583, 128], [583, 146]]"
1,8,46,"[[552, 145], [551, 128], [565, 128], [565, 146]]"
1,8,47,"[[540, 145], [539, 128], [553, 128], [553, 146]]"
1,8,48,"[[527, 145], [526, 128], [540, 128], [540, 146]]"
1,8,49,"[[509, 145], [508, 128], [522, 128], [522, 146]]"
1,8,50,"[[496, 145], [495, 128], [509, 128], [509, 146]]"
1,8,51,"[[483, 145], [482, 128], [496, 128], [496, 146]]"
1,8,52,"[[464, 145], [463, 128], [477, 128], [477, 146]]"
1,8,53,"[[452, 145], [451, 128], [465, 128], [465, 146]]"
1,8,54,"[[439, 145], [438, 128], [452, 128], [452, 146]]"
1,8,55,"[[423, 145], [422, 128], [436, 128], [436, 146]]"
1,8,56,"[[410, 145], [409, 128], [423, 128], [423, 146]]"
1,8,57,"[[420, 163], [419, 146], [433, 146], [433, 164]]"
1,8,58,"[[437, 163], [436, 146], [450, 146], [450, 164]]"
1,8,59,"[[451, 163], [450, 146], [464, 146], [464, 164]]"
1,8,60,"[[465, 163], [464, 146], [478, 146], [478, 164]]"
1,8,61,"[[481, 163], [480, 146], [494, 146], [494, 164]]"
1,8,62,"[[495, 163], [494, 146], [508, 146], [508, 164]]"
1,9,0,"[[509, 163], [508, 146], [522, 146], [522, 164]]"
1,9,1,"[[438, 199], [437, 182], [451, 182], [451, 200]]"
1,9,2,"[[451, 199], [450, 182], [464, 182], [464, 200]]"
1,9,3,"[[465, 199], [464, 182], [478, 182], [478, 200]]"
1,9,4,"[[481, 199], [480, 182], [494, 182], [494, 200]]"
1,9,5,"[[496, 199], [495, 182], [509, 182], [509, 200]]"
1,9,6,"[[509, 199], [508, 182], [522, 182], [522, 200]]"
1,9,7,"[[525, 199], [524, 182], [538, 182], [538, 200]]"
1,9,8,"[[539, 199], [538, 182], [552, 182], [552, 200]]"
1,9,9,"[[552, 199], [551, 182], [565, 182], [565, 200]]"
1,9,10,"[[569, 199], [568, 182], [582, 182], [582, 200]]"
1,9,11,"[[582, 199], [581, 182], [595, 182], [595, 200]]"
1,9,12,"[[596, 199], [595, 182], [609, 182], [609, 200]]"
1,9,13,"[[612, 199], [611, 182], [625, 182], [625, 200]]"
1,9,14,"[[626, 199], [625, 182], [639, 182], [639, 200]]"
1,9,15,"[[639, 199], [638, 182], [652, 182], [652, 200]]"
1,9,16,"[[657, 199], [656, 182], [670, 182], [670, 200]]"
1,9,17,"[[670, 199], [669, 182], [683, 182], [683, 200]]"
1,9,18,"[[683, 199], [682, 182], [696, 182], [696, 200]]"
1,9,19,"[[700, 199], [699, 182], [713, 182], [713, 200]]"
1,9,20,"[[713, 199], [712, 182], [726, 182], [726, 200]]"
1,9,21,"[[727, 199], [726, 182], [740, 182], [740, 200]]"
1,9,22,"[[744, 199], [743, 182], [757, 182], [757, 200]]"
1,9,23,"[[758, 199], [757, 182], [771, 182], [771, 200]]"
1,9,24,"[[771, 199], [770, 182], [784, 182], [784, 200]]"
1,9,25,"[[451, 216], [450, 199], [464, 199], [464, 217]]"
1,9,26,"[[464, 216], [463, 199], [477, 199], [477, 217]]"
1,9,27,"[[481, 216], [480, 199], [494, 199], [494, 217]]"
1,9,28,"[[496, 216], [495, 199], [509, 199], [509, 217]]"
1,9,29,"[[509, 216], [508, 199], [522, 199], [522, 217]]"
1,9,30,"[[525, 216], [524, 199], [538, 199], [538, 217]]"
1,9,31,"[[538, 216], [537, 199], [551, 199], [551, 217]]"
1,9,32,"[[553, 216], [552, 199], [566, 199], [566, 217]]"
1,9,33,"[[569, 216], [568, 199], [582, 199], [582, 217]]"
1,9,34,"[[582, 216], [581, 199], [595, 199], [595, 217]]"
1,9,35,"[[595, 216], [594, 199], [608, 199], [608, 217]]"
1,9,36,"[[613, 216], [612, 199], [626, 199], [626, 217]]"
1,9,37,"[[626, 216], [625, 199], [639, 199], [639, 217]]"
1,9,38,"[[639, 216], [638, 199], [652, 199], [652, 217]]"
1,9,39,"[[656, 216], [655, 199], [669, 199], [669, 217]]"
1,9,40,"[[670, 216], [669, 199], [683, 199], [683, 217]]"
1,9,41,"[[684, 216], [683, 199], [697, 199], [697, 217]]"
1,9,42,"[[700, 216], [699, 199], [713, 199], [713, 217]]"
1,1,40,"[[713, 216], [712, 199], [726, 199], [726, 217]]"
1,9,44,"[[452, 787], [451, 767], [493, 767], [493, 788]]"
1,9,45,"[[1149, 542], [1148, 501], [1169, 501], [1169, 543]]"
1,9,46,"[[1170, 542], [1169, 501], [1190, 501], [1190, 543]]"
1,9,47,"[[1192, 542], [1191, 501], [1212, 501], [1212, 543]]"
0,0,0,"[[1227, 513], [1226, 472], [1247, 472], [1247, 514]]"
2,0,1,"[[222, 388], [221, 371], [235, 371], [235, 389]]"
2,0,2,"[[235, 388], [234, 371], [248, 371], [248, 389]]"
2,0,3,"[[247, 388], [246, 371], [260, 371], [260, 389]]"
2,0,4,"[[260, 388], [259, 371], [273, 371], [273, 389]]"
2,0,5,"[[273, 388], [272, 371], [286, 371], [286, 389]]"
2,0,6,"[[285, 388], [284, 371], [298, 371], [298, 389]]"
2,0,7,"[[299, 388], [298, 371], [312, 371], [312, 389]]"
2,0,8,"[[312, 388], [311, 371], [325, 371], [325, 389]]"
2,0,9,"[[325, 388], [324, 371], [338, 371], [338, 389]]"
2,0,10,"[[339, 388], [338, 371], [352, 371], [352, 389]]"
2,0,11,"[[352, 388], [351, 371], [365, 371], [365, 389]]"
2,0,12,"[[364, 388], [363, 371], [377, 371], [377, 389]]"
2,0,13,"[[222, 424], [221, 408], [235, 408], [235, 425]]"
2,0,14,"[[235, 424], [234, 408], [248, 408], [248, 425]]"
2,0,15,"[[248, 424], [247, 408], [261, 408], [261, 425]]"
2,0,16,"[[260, 424], [259, 408], [273, 408], [273, 425]]"
2,0,17,"[[273, 424], [272, 408], [286, 408], [286, 425]]"
2,0,18,"[[285, 424], [284, 408], [298, 408], [298, 425]]"
2,0,19,"[[299, 424], [298, 408], [312, 408], [312, 425]]"
2,0,20,"[[311, 424], [310, 408], [324, 408], [324, 425]]"
2,0,21,"[[324, 424], [323, 408], [337, 408], [337, 425]]"
2,0,22,"[[222, 439], [221, 423], [235, 423], [235, 440]]"
2,0,23,"[[235, 439], [234, 423], [248, 423], [248, 440]]"
2,0,24,"[[247, 439], [246, 423], [260, 423], [260, 440]]"
2,0,25,"[[260, 439], [259, 423], [273, 423], [273, 440]]"
2,0,26,"[[273, 439], [272, 423], [286, 423], [286, 440]]"
2,0,27,"[[286, 439], [285, 423], [299, 423], [299, 440]]"
2,0,28,"[[299, 439], [298, 423], [312, 423], [312, 440]]"
2,0,29,"[[312, 439], [311, 423], [325, 423], [325, 440]]"
2,0,30,"[[324, 439], [323, 423], [337, 423], [337, 440]]"
2,0,31,"[[299, 471], [298, 455], [311, 455], [311, 472]]"
2,0,32,"[[312, 471], [311, 455], [324, 455], [324, 472]]"
2,0,33,"[[323, 471], [322, 455], [335, 455], [335, 472]]"
2,0,34,"[[338, 471], [337, 455], [350, 455], [350, 472]]"
2,0,35,"[[159, 432], [158, 424], [184, 424], [184, 433]]"
2,0,36,"[[159, 442], [158, 434], [184, 434], [184, 443]]"
2,0,37,"[[159, 450], [158, 442], [184, 442], [184, 451]]"
2,0,38,"[[159, 457], [158, 449], [184, 449], [184, 458]]"
2,0,39,"[[183, 471], [182, 455], [195, 455], [195, 472]]"
2,0,40,"[[196, 471], [195, 455], [208, 455], [208, 472]]"
2,0,41,"[[207, 471], [206, 455], [219, 455], [219, 472]]"
2,0,42,"[[222, 471], [221, 455], [234, 455], [234, 472]]"
2,0,43,"[[234, 471], [233, 455], [246, 455], [246, 472]]"
2,0,44,"[[246, 471], [245, 455], [258, 455], [258, 472]]"
2,0,45,"[[377, 423], [376, 408], [389, 408], [389, 424]]"
2,0,46,"[[389, 423], [388, 408], [401, 408], [401, 424]]"
2,0,47,"[[400, 423], [399, 408], [412, 408], [412, 424]]"
2,0,48,"[[412, 423], [411, 408], [424, 408], [424, 424]]"
2,0,49,"[[431, 426], [420, 429], [416, 417], [428, 412]]"
2,0,50,"[[434, 431], [423, 434], [419, 422], [431, 417]]"
2,0,51,"[[437, 441], [423, 445], [419, 433], [434, 427]]"
2,0,52,"[[441, 448], [427, 452], [423, 440], [438, 434]]"
2,0,53,"[[446, 454], [432, 458], [428, 446], [443, 440]]"
2,0,54,"[[430, 466], [429, 458], [455, 458], [455, 467]]"
2,0,55,"[[430, 473], [429, 465], [455, 465], [455, 474]]"
2,0,56,"[[430, 480], [429, 472], [455, 472], [455, 481]]"
2,0,57,"[[430, 497], [429, 489], [455, 489], [455, 498]]"
2,0,58,"[[430, 504], [429, 496], [455, 496], [455, 505]]"
2,0,59,"[[430, 513], [429, 505], [455, 505], [455, 514]]"
2,0,60,"[[430, 521], [429, 513], [455, 513], [455, 522]]"
2,2,39,"[[430, 528], [429, 520], [455, 520], [455, 529]]"
2,1,0,"[[275, 586], [274, 578], [300, 578], [300, 587]]"
2,1,1,"[[400, 380], [386, 384], [382, 372], [397, 366]]"
2,1,2,"[[395, 374], [381, 378], [377, 366], [392, 360]]"
2,1,3,"[[391, 367], [377, 371], [373, 359], [388, 353]]"
2,1,4,"[[386, 358], [372, 362], [368, 350], [383, 344]]"
2,1,5,"[[382, 351], [368, 355], [364, 343], [379, 337]]"
2,1,6,"[[378, 344], [364, 348], [360, 336], [375, 330]]"
2,1,7,"[[372, 336], [358, 340], [354, 328], [369, 322]]"
2,1,8,"[[367, 328], [353, 332], [349, 320], [364, 314]]"
2,1,9,"[[364, 322], [350, 326], [346, 314], [361, 308]]"
2,1,10,"[[359, 313], [345, 317], [341, 305], [356, 299]]"
2,1,11,"[[354, 307], [340, 311], [336, 299], [351, 293]]"
2,1,12,"[[350, 301], [336, 305], [332, 293], [347, 287]]"
2,1,13,"[[343, 291], [329, 295], [325, 283], [340, 277]]"
2,1,14,"[[340, 284], [326, 288], [322, 276], [337, 270]]"
2,1,15,"[[335, 277], [321, 281], [317, 269], [332, 263]]"
2,1,16,"[[330, 268], [316, 272], [312, 260], [327, 254]]"
2,1,17,"[[326, 261], [312, 265], [308, 253], [323, 247]]"
2,1,18,"[[321, 255], [307, 259], [303, 247], [318, 241]]"
2,1,19,"[[316, 246], [302, 250], [298, 238], [313, 232]]"
2,1,20,"[[311, 239], [297, 243], [293, 231], [308, 225]]"
2,1,21,"[[307, 233], [293, 237], [289, 225], [304, 219]]"
2,1,22,"[[303, 223], [289, 227], [285, 215], [300, 209]]"
2,1,23,"[[298, 202], [302, 214], [290, 218], [284, 203]]"
2,1,24,"[[287, 205], [291, 217], [279, 221], [273, 206]]"
2,1,25,"[[270, 209], [274, 221], [262, 225], [256, 210]]"
2,1,26,"[[259, 211], [263, 223], [251, 227], [245, 212]]"
2,1,27,"[[250, 214], [254, 226], [242, 230], [236, 215]]"
2,1,28,"[[234, 217], [238, 229], [226, 233], [220, 218]]"
2,1,29,"[[218, 240], [217, 232], [243, 232], [243, 241]]"
2,1,30,"[[218, 247], [217, 239], [243, 239], [243, 248]]"
2,1,31,"[[218, 256], [217, 248], [243, 248], [243, 257]]"
2,1,32,"[[218, 263], [217, 255], [243, 255], [243, 264]]"
2,1,33,"[[218, 270], [217, 262], [243, 262], [243, 271]]"
2,1,34,"[[218, 289], [217, 281], [243, 281], [243, 290]]"
2,1,35,"[[168, 299], [167, 283], [180, 283], [180, 300]]"
2,1,36,"[[156, 299], [155, 283], [168, 283], [168, 300]]"
2,1,37,"[[143, 299], [142, 283], [155, 283], [155, 300]]"
2,1,38,"[[130, 299], [129, 283], [142, 283], [142, 300]]"
2,1,39,"[[117, 299], [116, 283], [129, 283], [129, 300]]"
2,1,40,"[[106, 299], [105, 283], [118, 283], [118, 300]]"
2,1,41,"[[91, 299], [90, 283], [103, 283], [103, 300]]"
2,1,42,"[[80, 299], [79, 283], [92, 283], [92, 300]]"
2,1,43,"[[68, 299], [67, 283], [80, 283], [80, 300]]"
2,1,44,"[[64, 280], [63, 272], [89, 272], [89, 281]]"
2,1,45,"[[64, 270], [63, 262], [89, 262], [89, 271]]"
2,1,46,"[[103, 248], [107, 260], [95, 264], [89, 249]]"
2,1,47,"[[114, 246], [118, 258], [106, 262], [100, 247]]"
2,1,48,"[[125, 243], [129, 255], [117, 259], [111, 244]]"
2,1,49,"[[159, 247], [158, 239], [184, 239], [184, 248]]"
2,1,50,"[[159, 257], [158, 249], [184, 249], [184, 258]]"
2,1,51,"[[159, 265], [158, 257], [184, 257], [184, 266]]"
2,1,52,"[[159, 272], [158, 264], [184, 264], [184, 273]]"
2,1,53,"[[159, 280], [158, 272], [184, 272], [184, 281]]"
2,1,54,"[[9, 281], [8, 273], [34, 273], [34, 282]]"
2,1,55,"[[9, 271], [8, 263], [34, 263], [34, 272]]"
2,1,56,"[[9, 264], [8, 256], [34, 256], [34, 265]]"
2,1,57,"[[9, 257], [8, 249], [34, 249], [34, 258]]"
2,1,58,"[[47, 334], [46, 318], [59, 318], [59, 335]]"
2,1,59,"[[60, 334], [59, 318], [72, 318], [72, 335]]"
2,1,60,"[[91, 334], [90, 318], [103, 318], [103, 335]]"
2,1,61,"[[106, 334], [105, 318], [118, 318], [118, 335]]"
2,1,62,"[[118, 334], [117, 318], [130, 318], [130, 335]]"
2,1,63,"[[130, 334], [129, 318], [142, 318], [142, 335]]"
2,1,64,"[[144, 334], [143, 318], [156, 318], [156, 335]]"
2,2,0,"[[156, 334], [155, 318], [168, 318], [168, 335]]"
2,2,1,"[[301, 638], [300, 622], [313, 622], [313, 639]]"
2,2,2,"[[313, 638], [312, 622], [325, 622], [325, 639]]"
2,2,3,"[[325, 638], [324, 622], [337, 622], [337, 639]]"
2,2,4,"[[338, 638], [337, 622], [350, 622], [350, 639]]"
2,2,5,"[[350, 638], [349, 622], [362, 622], [362, 639]]"
2,2,6,"[[362, 638], [361, 622], [374, 622], [374, 639]]"
2,2,7,"[[376, 638], [375, 622], [388, 622], [388, 639]]"
2,2,8,"[[389, 638], [388, 622], [401, 622], [401, 639]]"
2,2,9,"[[401, 638], [400, 622], [413, 622], [413, 639]]"
2,2,10,"[[415, 638], [414, 622], [427, 622], [427, 639]]"
2,2,11,"[[427, 638], [426, 622], [439, 622], [439, 639]]"
2,2,12,"[[439, 638], [438, 622], [451, 622], [451, 639]]"
2,2,13,"[[453, 638], [452, 622], [465, 622], [465, 639]]"
2,2,14,"[[465, 638], [464, 622], [477, 622], [477, 639]]"
2,2,15,"[[478, 638], [477, 622], [490, 622], [490, 639]]"
2,2,16,"[[490, 621], [489, 614], [508, 614], [508, 622]]"
2,2,17,"[[490, 615], [489, 608], [508, 608], [508, 616]]"
2,2,18,"[[490, 608], [489, 601], [508, 601], [508, 609]]"
2,2,19,"[[338, 590], [337, 574], [350, 574], [350, 591]]"
2,2,20,"[[350, 590], [349, 574], [362, 574], [362, 591]]"
2,2,21,"[[362, 590], [361, 574], [374, 574], [374, 591]]"
2,2,22,"[[376, 590], [375, 574], [388, 574], [388, 591]]"
2,2,23,"[[389, 590], [388, 574], [401, 574], [401, 591]]"
2,2,24,"[[400, 590], [399, 574], [412, 574], [412, 591]]"
2,2,25,"[[415, 590], [414, 574], [427, 574], [427, 591]]"
2,2,26,"[[427, 590], [426, 574], [439, 574], [439, 591]]"
2,2,27,"[[439, 590], [438, 574], [451, 574], [451, 591]]"
2,2,28,"[[439, 606], [438, 590], [451, 590], [451, 607]]"
2,2,29,"[[427, 606], [426, 590], [439, 590], [439, 607]]"
2,2,30,"[[415, 606], [414, 590], [427, 590], [427, 607]]"
2,2,31,"[[401, 606], [400, 590], [413, 590], [413, 607]]"
2,2,32,"[[389, 606], [388, 590], [401, 590], [401, 607]]"
2,2,33,"[[377, 606], [376, 590], [389, 590], [389, 607]]"
2,2,34,"[[362, 606], [361, 590], [374, 590], [374, 607]]"
2,2,35,"[[351, 606], [350, 590], [363, 590], [363, 607]]"
2,2,36,"[[339, 606], [338, 590], [351, 590], [351, 607]]"
2,0,61,"[[282, 612], [281, 605], [300, 605], [300, 613]]"
2,2,53,"[[430, 537], [429, 529], [455, 529], [455, 538]]"
2,2,40,"[[439, 554], [438, 538], [451, 538], [451, 555]]"
2,2,41,"[[275, 576], [274, 568], [300, 568], [300, 577]]"
2,2,42,"[[275, 569], [274, 561], [300, 561], [300, 570]]"
2,2,52,"[[275, 562], [274, 554], [300, 554], [300, 563]]"
2,2,44,"[[428, 554], [427, 538], [440, 538], [440, 555]]"
2,2,45,"[[312, 554], [311, 538], [324, 538], [324, 555]]"
2,2,46,"[[323, 554], [322, 538], [335, 538], [335, 555]]"
2,2,47,"[[349, 554], [348, 538], [361, 538], [361, 555]]"
2,2,48,"[[362, 554], [361, 538], [374, 538], [374, 555]]"
2,2,49,"[[376, 554], [375, 538], [388, 538], [388, 555]]"
2,2,50,"[[389, 554], [388, 538], [401, 538], [401, 555]]"
2,2,51,"[[400, 554], [399, 538], [412, 538], [412, 555]]"
2,2,37,"[[415, 554], [414, 538], [427, 538], [427, 555]]"
2,2,38,"[[275, 600], [274, 592], [300, 592], [300, 601]]"
2,2,43,"[[275, 593], [274, 585], [300, 585], [300, 594]]"
2,2,54,"[[299, 554], [298, 538], [311, 538], [311, 555]]"
2,2,55,"[[487, 576], [486, 568], [512, 568], [512, 577]]"
2,2,56,"[[487, 568], [486, 560], [512, 560], [512, 569]]"
2,2,57,"[[487, 561], [486, 553], [512, 553], [512, 562]]"
2,2,58,"[[487, 552], [486, 544], [512, 544], [512, 553]]"
2,2,59,"[[487, 544], [486, 536], [512, 536], [512, 545]]"
2,2,60,"[[487, 538], [486, 530], [512, 530], [512, 539]]"
2,2,61,"[[487, 528], [486, 520], [512, 520], [512, 529]]"
2,2,62,"[[487, 521], [486, 513], [512, 513], [512, 522]]"
2,2,63,"[[487, 514], [486, 506], [512, 506], [512, 515]]"
2,2,64,"[[487, 504], [486, 496], [512, 496], [512, 505]]"
2,2,65,"[[487, 497], [486, 489], [512, 489], [512, 498]]"
2,3,1,"[[487, 490], [486, 482], [512, 482], [512, 491]]"
2,3,2,"[[512, 497], [511, 489], [537, 489], [537, 498]]"
2,3,3,"[[512, 504], [511, 496], [537, 496], [537, 505]]"
2,3,4,"[[512, 514], [511, 506], [537, 506], [537, 515]]"
2,3,5,"[[512, 521], [511, 513], [537, 513], [537, 522]]"
2,3,6,"[[512, 528], [511, 520], [537, 520], [537, 529]]"
2,3,7,"[[512, 537], [511, 529], [537, 529], [537, 538]]"
2,3,0,"[[512, 544], [511, 536], [537, 536], [537, 545]]"
2,3,8,"[[512, 490], [511, 482], [537, 482], [537, 491]]"
2,3,9,"[[512, 552], [511, 544], [537, 544], [537, 553]]"
2,3,10,"[[512, 560], [511, 552], [537, 552], [537, 561]]"
2,3,11,"[[512, 568], [511, 560], [537, 560], [537, 569]]"
2,3,12,"[[512, 576], [511, 568], [537, 568], [537, 577]]"
2,3,13,"[[569, 578], [568, 562], [581, 562], [581, 579]]"
2,3,14,"[[582, 578], [581, 562], [594, 562], [594, 579]]"
2,3,15,"[[593, 578], [592, 562], [605, 562], [605, 579]]"
2,3,16,"[[608, 578], [607, 562], [620, 562], [620, 579]]"
2,3,17,"[[620, 578], [619, 562], [632, 562], [632, 579]]"
2,3,18,"[[632, 578], [631, 562], [644, 562], [644, 579]]"
2,3,19,"[[658, 578], [657, 562], [670, 562], [670, 579]]"
2,3,20,"[[670, 578], [669, 562], [682, 562], [682, 579]]"
2,3,21,"[[685, 578], [684, 562], [697, 562], [697, 579]]"
2,3,22,"[[698, 578], [697, 562], [710, 562], [710, 579]]"
2,3,23,"[[709, 578], [708, 562], [721, 562], [721, 579]]"
2,3,24,"[[724, 579], [723, 567], [734, 567], [734, 580]]"
2,3,25,"[[734, 579], [733, 567], [744, 567], [744, 580]]"
2,3,26,"[[744, 579], [743, 567], [754, 567], [754, 580]]"
2,3,27,"[[763, 579], [762, 567], [773, 567], [773, 580]]"
2,3,28,"[[772, 579], [771, 567], [782, 567], [782, 580]]"
2,3,29,"[[782, 579], [781, 567], [792, 567], [792, 580]]"
2,3,30,"[[581, 614], [580, 598], [593, 598], [593, 615]]"
2,3,31,"[[593, 614], [592, 598], [605, 598], [605, 615]]"
2,3,32,"[[608, 614], [607, 598], [620, 598], [620, 615]]"
2,3,33,"[[621, 614], [620, 598], [633, 598], [633, 615]]"
2,3,34,"[[632, 614], [631, 598], [644, 598], [644, 615]]"
2,3,35,"[[646, 614], [645, 598], [658, 598], [658, 615]]"
2,3,36,"[[659, 614], [658, 598], [671, 598], [671, 615]]"
2,3,37,"[[670, 614], [669, 598], [682, 598], [682, 615]]"
2,3,38,"[[564, 561], [563, 553], [589, 553], [589, 562]]"
2,3,39,"[[564, 552], [563, 544], [589, 544], [589, 553]]"
2,3,40,"[[564, 544], [563, 536], [589, 536], [589, 545]]"
2,3,41,"[[564, 538], [563, 530], [589, 530], [589, 539]]"
2,3,42,"[[564, 528], [563, 520], [589, 520], [589, 529]]"
2,3,43,"[[564, 521], [563, 513], [589, 513], [589, 522]]"
2,3,44,"[[564, 514], [563, 506], [589, 506], [589, 515]]"
2,3,45,"[[564, 504], [563, 496], [589, 496], [589, 505]]"
2,3,46,"[[564, 498], [563, 490], [589, 490], [589, 499]]"
2,3,47,"[[564, 490], [563, 482], [589, 482], [589, 491]]"
2,3,48,"[[589, 490], [588, 482], [614, 482], [614, 491]]"
2,3,49,"[[589, 498], [588, 490], [614, 490], [614, 499]]"
2,3,50,"[[589, 505], [588, 497], [614, 497], [614, 506]]"
2,3,51,"[[589, 514], [588, 506], [614, 506], [614, 515]]"
2,3,52,"[[507, 456], [506, 448], [532, 448], [532, 457]]"
2,3,53,"[[507, 450], [506, 442], [532, 442], [532, 451]]"
2,3,54,"[[507, 442], [506, 434], [532, 434], [532, 443]]"
2,3,55,"[[507, 432], [506, 424], [532, 424], [532, 433]]"
2,3,56,"[[507, 425], [506, 417], [532, 417], [532, 426]]"
2,3,57,"[[507, 418], [506, 410], [532, 410], [532, 419]]"
2,3,58,"[[482, 456], [481, 448], [507, 448], [507, 457]]"
2,3,59,"[[482, 449], [481, 441], [507, 441], [507, 450]]"
2,3,60,"[[482, 442], [481, 434], [507, 434], [507, 443]]"
2,3,61,"[[493, 428], [479, 432], [475, 420], [490, 414]]"
2,4,0,"[[489, 421], [475, 425], [471, 413], [486, 407]]"
2,4,1,"[[643, 520], [642, 512], [668, 512], [668, 521]]"
2,4,2,"[[643, 513], [642, 505], [668, 505], [668, 514]]"
2,4,3,"[[643, 504], [642, 496], [668, 496], [668, 505]]"
2,4,4,"[[648, 496], [647, 480], [660, 480], [660, 497]]"
2,4,5,"[[659, 496], [658, 480], [671, 480], [671, 497]]"
2,4,6,"[[671, 496], [670, 480], [683, 480], [683, 497]]"
2,4,7,"[[685, 496], [684, 480], [697, 480], [697, 497]]"
2,4,8,"[[698, 496], [697, 480], [710, 480], [710, 497]]"
2,4,9,"[[710, 496], [709, 480], [722, 480], [722, 497]]"
2,4,10,"[[725, 492], [724, 480], [735, 480], [735, 493]]"
2,4,11,"[[663, 456], [662, 448], [688, 448], [688, 457]]"
2,4,12,"[[663, 450], [662, 442], [688, 442], [688, 451]]"
2,4,13,"[[663, 442], [662, 434], [688, 434], [688, 443]]"
2,4,14,"[[663, 432], [662, 424], [688, 424], [688, 433]]"
2,4,15,"[[663, 425], [662, 417], [688, 417], [688, 426]]"
2,4,16,"[[663, 418], [662, 410], [688, 410], [688, 419]]"
2,4,17,"[[663, 409], [662, 401], [688, 401], [688, 410]]"
2,4,18,"[[663, 402], [662, 394], [688, 394], [688, 403]]"
2,4,19,"[[663, 395], [662, 387], [688, 387], [688, 396]]"
2,4,20,"[[663, 384], [662, 376], [688, 376], [688, 385]]"
2,4,21,"[[668, 377], [667, 370], [686, 370], [686, 378]]"
2,4,22,"[[668, 370], [667, 363], [686, 363], [686, 371]]"
2,4,23,"[[663, 360], [662, 352], [688, 352], [688, 361]]"
2,4,24,"[[663, 353], [662, 345], [688, 345], [688, 354]]"
2,4,25,"[[663, 347], [662, 339], [688, 339], [688, 348]]"
2,4,26,"[[663, 337], [662, 329], [688, 329], [688, 338]]"
2,4,27,"[[663, 330], [662, 322], [688, 322], [688, 331]]"
2,4,28,"[[662, 313], [661, 305], [687, 305], [687, 314]]"
2,4,29,"[[662, 305], [661, 297], [687, 297], [687, 306]]"
2,4,30,"[[662, 298], [661, 290], [687, 290], [687, 299]]"
2,4,31,"[[650, 303], [649, 287], [662, 287], [662, 304]]"
2,4,32,"[[638, 401], [637, 393], [663, 393], [663, 402]]"
2,4,33,"[[638, 408], [637, 400], [663, 400], [663, 409]]"
2,4,34,"[[638, 418], [637, 410], [663, 410], [663, 419]]"
2,4,35,"[[638, 425], [637, 417], [663, 417], [663, 426]]"
2,4,36,"[[638, 432], [637, 424], [663, 424], [663, 433]]"
2,4,37,"[[638, 441], [637, 433], [663, 433], [663, 442]]"
2,4,38,"[[638, 449], [637, 441], [663, 441], [663, 450]]"
2,4,39,"[[638, 456], [637, 448], [663, 448], [663, 457]]"
2,4,40,"[[585, 457], [584, 449], [610, 449], [610, 458]]"
2,4,41,"[[585, 449], [584, 441], [610, 441], [610, 450]]"
2,4,42,"[[585, 442], [584, 434], [610, 434], [610, 443]]"
2,4,43,"[[585, 432], [584, 424], [610, 424], [610, 433]]"
2,4,44,"[[585, 425], [584, 417], [610, 417], [610, 426]]"
2,4,45,"[[585, 418], [584, 410], [610, 410], [610, 419]]"
2,4,46,"[[560, 418], [559, 410], [585, 410], [585, 419]]"
2,4,47,"[[560, 425], [559, 417], [585, 417], [585, 426]]"
2,4,48,"[[560, 432], [559, 424], [585, 424], [585, 433]]"
2,4,49,"[[455, 389], [454, 373], [467, 373], [467, 390]]"
2,4,50,"[[467, 389], [466, 373], [479, 373], [479, 390]]"
2,4,51,"[[479, 389], [478, 373], [491, 373], [491, 390]]"
2,4,52,"[[492, 389], [491, 373], [504, 373], [504, 390]]"
2,4,53,"[[504, 389], [503, 373], [516, 373], [516, 390]]"
2,4,54,"[[516, 389], [515, 373], [528, 373], [528, 390]]"
2,4,55,"[[543, 389], [542, 373], [555, 373], [555, 390]]"
2,4,56,"[[555, 389], [554, 373], [567, 373], [567, 390]]"
2,4,57,"[[569, 389], [568, 373], [581, 373], [581, 390]]"
2,4,58,"[[582, 389], [581, 373], [594, 373], [594, 390]]"
2,4,59,"[[593, 389], [592, 373], [605, 373], [605, 390]]"
2,4,60,"[[608, 389], [607, 373], [620, 373], [620, 390]]"
2,5,0,"[[621, 389], [620, 373], [633, 373], [633, 390]]"
2,5,1,"[[724, 295], [723, 279], [736, 279], [736, 296]]"
2,5,2,"[[736, 295], [735, 279], [748, 279], [748, 296]]"
2,5,3,"[[748, 295], [747, 279], [760, 279], [760, 296]]"
2,5,4,"[[764, 295], [763, 279], [776, 279], [776, 296]]"
2,5,5,"[[775, 295], [774, 279], [787, 279], [787, 296]]"
2,5,6,"[[788, 295], [787, 279], [800, 279], [800, 296]]"
2,5,7,"[[801, 295], [800, 279], [813, 279], [813, 296]]"
2,5,8,"[[812, 295], [811, 279], [824, 279], [824, 296]]"
2,5,9,"[[825, 295], [824, 279], [837, 279], [837, 296]]"
2,5,10,"[[839, 295], [838, 279], [851, 279], [851, 296]]"
2,5,11,"[[850, 295], [849, 279], [862, 279], [862, 296]]"
2,5,12,"[[862, 295], [861, 279], [874, 279], [874, 296]]"
2,5,13,"[[880, 294], [879, 283], [890, 283], [890, 295]]"
